31,3,1353,558,516,285,1,1,1
32,2,10,389,1183,455,1,1,1
32,3,1347,555,513,284,1,1,1
33,2,5,386,1187,459,1,1,1
33,3,1345,554,510,281,1,1,1
34,2,2,383,1191,462,1,1,1
34,3,1348,556,505,282,1,1,1
35,2,21,390,1185,458,1,1,1
35,3,1349,555,499,279,1,1,1
36,2,78,419,1151,441,1,1,1
36,3,1349,555,495,276,1,1,1
37,3,1350,557,480,275,1,1,1
38,3,1353,558,479,275,1,1,1
39,3,1355,558,477,275,1,1,1
40,3,1356,559,477,275,1,1,1
41,3,1358,560,473,275,1,1,1
42,3,1359,560,478,274,1,1,1
43,3,1360,559,482,275,1,1,1
44,3,1362,559,481,276,1,1,1
45,3,1366,559,485,277,1,1,1
46,3,1364,558,489,278,1,1,1
47,3,1365,556,489,275,1,1,1
48,3,1366,554,490,275,1,1,1
49,3,1364,553,488,273,1,1,1
50,3,1362,552,487,271,1,1,1
51,3,1363,550,487,270,1,1,1
52,7,750,1125,531,310,1,1,1
52,3,1363,550,486,268,1,1,1
53,3,1361,548,484,266,1,1,1
54,3,1359,548,476,264,1,1,1
55,3,1357,550,472,262,1,1,1
56,3,1360,550,469,260,1,1,1
57,3,1363,553,465,257,1,1,1
58,3,1366,555,464,255,1,1,1
59,3,1367,557,463,252,1,1,1
63,3,1361,556,472,252,1,1,1
64,3,1359,555,471,251,1,1,1
65,8,751,1125,536,311,1,1,1
65,3,1359,553,470,251,1,1,1
66,3,1360,552,472,253,1,1,1
67,3,1360,549,473,256,1,1,1
71,3,1362,546,479,264,1,1,1
72,3,1363,544,477,265,1,1,1
73,3,1355,541,475,266,1,1,1
74,3,1358,540,476,265,1,1,1
75,3,1362,539,482,267,1,1,1
76,3,1361,536,485,269,1,1,1
77,3,1360,534,486,268,1,1,1
95,9,0,364,121,412,1,1,1
96,9,0,391,117,390,1,1,1
97,9,3,431,113,360,1,1,1
98,9,4,448,110,343,1,1,1
99,9,3,449,108,335,1,1,1
100,10,1508,564,399,213,1,1,1
101,10,1507,560,400,214,1,1,1
102,10,1503,556,403,217,1,1,1
103,10,1499,554,406,218,1,1,1
104,10,1497,551,408,220,1,1,1
105,10,1497,550,408,222,1,1,1
106,10,1496,549,405,218,1,1,1
107,10,1494,553,391,209,1,1,1
111,10,1495,534,410,212,1,1,1
112,10,1490,534,415,211,1,1,1
113,10,1485,534,416,210,1,1,1
114,10,1484,534,418,210,1,1,1
115,10,1482,535,419,209,1,1,1
116,10,1481,534,423,210,1,1,1
117,10,1479,535,424,209,1,1,1
121,10,1480,536,428,215,1,1,1
122,10,1480,536,426,216,1,1,1
123,10,1483,534,426,219,1,1,1
124,10,1484,532,427,221,1,1,1
125,10,1484,531,425,221,1,1,1
126,10,1485,529,422,220,1,1,1
127,10,1485,528,423,221,1,1,1
128,10,1486,527,421,221,1,1,1
129,10,1490,526,421,221,1,1,1
130,10,1491,526,421,221,1,1,1
131,10,1491,525,421,222,1,1,1
132,10,1492,525,421,222,1,1,1
133,10,1492,523,423,223,1,1,1
134,10,1491,523,425,222,1,1,1
135,10,1490,522,426,224,1,1,1
136,10,1485,520,424,224,1,1,1
137,10,1483,520,423,224,1,1,1
138,10,1481,520,426,224,1,1,1
139,10,1479,522,427,223,1,1,1
140,10,1478,525,428,221,1,1,1
141,10,1477,527,429,219,1,1,1
142,10,1475,527,429,218,1,1,1
148,11,1458,524,450,228,1,1,1
149,11,1459,527,444,222,1,1,1
150,11,1459,528,443,220,1,1,1
151,11,1459,529,439,217,1,1,1
155,12,776,1068,497,369,1,1,1
160,13,1457,522,449,223,1,1,1
161,13,1457,522,449,224,1,1,1
162,13,1457,522,449,224,1,1,1
163,13,1457,522,449,223,1,1,1
164,13,1457,522,450,223,1,1,1
165,13,1457,523,450,222,1,1,1
166,13,1456,523,450,222,1,1,1
167,13,1456,524,451,222,1,1,1
168,13,1455,525,451,221,1,1,1
169,13,1454,526,448,219,1,1,1
170,13,1452,526,444,219,1,1,1
171,13,1451,527,443,219,1,1,1
172,13,1452,527,444,218,1,1,1
173,13,1453,528,442,217,1,1,1
174,13,1453,528,443,217,1,1,1
175,13,1452,532,442,216,1,1,1
176,13,1453,532,441,216,1,1,1
177,13,1455,534,440,216,1,1,1
178,13,1454,535,442,215,1,1,1
179,13,1454,535,442,216,1,1,1
180,13,1454,535,443,216,1,1,1
181,13,1449,537,438,216,1,1,1
182,13,1449,540,435,214,1,1,1
183,13,1450,541,432,214,1,1,1
184,13,1451,539,432,215,1,1,1
185,13,1451,539,431,214,1,1,1
186,13,1452,538,432,215,1,1,1
187,14,847,427,349,329,1,1,1
187,13,1453,538,432,215,1,1,1
188,14,846,428,350,328,1,1,1
188,13,1454,538,434,215,1,1,1
189,14,853,431,346,326,1,1,1
189,13,1455,538,435,215,1,1,1
190,14,849,430,348,327,1,1,1
190,13,1455,538,435,215,1,1,1
191,14,843,429,353,327,1,1,1
191,13,1455,538,435,214,1,1,1
192,14,834,428,358,328,1,1,1
192,13,1454,538,436,214,1,1,1
193,13,1453,536,434,216,1,1,1
194,13,1452,535,434,217,1,1,1
195,13,1452,535,434,218,1,1,1
196,13,1452,534,435,218,1,1,1
197,13,1452,534,436,218,1,1,1
198,15,777,1192,390,261,1,1,1
198,13,1451,533,437,219,1,1,1
199,13,1452,533,439,218,1,1,1
200,13,1451,533,442,216,1,1,1
201,13,1450,532,443,216,1,1,1
202,13,1449,532,442,216,1,1,1
203,13,1448,532,444,216,1,1,1
204,13,1446,532,440,217,1,1,1
205,13,1446,534,440,216,1,1,1
206,13,1446,534,440,216,1,1,1
207,13,1447,534,438,216,1,1,1
208,13,1448,534,438,216,1,1,1
209,13,1445,536,437,216,1,1,1
210,13,1447,535,437,215,1,1,1
211,13,1446,534,435,216,1,1,1
212,13,1445,533,435,218,1,1,1
213,13,1446,533,436,219,1,1,1
214,13,1445,534,435,218,1,1,1
215,13,1445,535,433,217,1,1,1
216,13,1445,534,435,217,1,1,1
217,13,1444,534,435,217,1,1,1
218,13,1444,534,435,217,1,1,1
219,13,1443,534,434,217,1,1,1
220,13,1443,534,434,217,1,1,1
221,13,1443,534,435,216,1,1,1
222,13,1444,534,436,216,1,1,1
223,13,1445,534,437,216,1,1,1
224,13,1444,533,435,216,1,1,1
225,13,1444,533,437,216,1,1,1
226,13,1443,533,439,214,1,1,1
227,13,1442,532,438,213,1,1,1
228,13,1438,531,430,212,1,1,1
229,13,1443,532,433,213,1,1,1
230,13,1443,532,431,214,1,1,1
231,13,1444,532,429,215,1,1,1
232,13,1445,532,427,215,1,1,1
233,13,1446,533,428,215,1,1,1
234,13,1446,533,429,215,1,1,1
235,13,1445,533,428,215,1,1,1
236,13,1446,532,428,216,1,1,1
237,13,1445,532,427,216,1,1,1
238,13,1446,531,424,216,1,1,1
239,13,1446,531,423,216,1,1,1
240,13,1447,530,423,217,1,1,1
241,16,3,463,83,303,1,1,1
242,16,2,468,83,295,1,1,1
243,16,2,470,82,291,1,1,1
244,16,2,472,82,288,1,1,1
255,17,1444,534,421,207,1,1,1
256,17,1441,535,411,205,1,1,1
257,17,1442,535,404,205,1,1,1
258,17,1443,535,403,205,1,1,1
259,17,1446,533,407,208,1,1,1
260,17,1445,533,407,208,1,1,1
261,17,1445,533,407,208,1,1,1
262,17,1446,532,406,210,1,1,1
263,17,1445,533,407,209,1,1,1
264,17,1447,531,411,211,1,1,1
265,17,1448,532,417,210,1,1,1
266,17,1448,534,419,208,1,1,1
267,17,1447,535,422,207,1,1,1
268,17,1446,535,423,207,1,1,1
269,17,1446,535,424,206,1,1,1
270,17,1444,535,425,206,1,1,1
271,17,1444,536,426,205,1,1,1
272,17,1444,537,426,204,1,1,1
273,17,1444,537,426,204,1,1,1
274,17,1444,537,427,204,1,1,1
275,17,1444,537,429,205,1,1,1
276,17,1444,537,432,205,1,1,1
277,17,1442,537,429,205,1,1,1
278,17,1442,538,426,205,1,1,1
279,17,1442,537,423,206,1,1,1
280,17,1442,538,422,205,1,1,1
281,18,769,1066,495,372,1,1,1
281,17,1444,537,422,207,1,1,1
282,18,770,1069,496,369,1,1,1
282,17,1444,537,423,207,1,1,1
283,18,770,1068,495,369,1,1,1
283,17,1444,537,424,207,1,1,1
284,18,770,1068,494,370,1,1,1
284,17,1444,537,424,207,1,1,1
285,18,770,1068,493,370,1,1,1
285,17,1443,537,421,208,1,1,1
286,18,768,1069,495,369,1,1,1
286,17,1442,539,419,206,1,1,1
287,18,766,1067,498,371,1,1,1
287,17,1443,539,416,207,1,1,1
288,18,766,1066,499,372,1,1,1
288,17,1443,540,415,206,1,1,1
289,17,1445,539,418,207,1,1,1
290,19,3,1,237,789,1,1,1
290,17,1446,538,418,207,1,1,1
291,19,3,2,238,785,1,1,1
291,17,1447,539,419,206,1,1,1
292,19,2,2,238,782,1,1,1
292,18,772,1069,493,369,1,1,1
292,17,1448,539,420,206,1,1,1
293,18,773,1070,489,368,1,1,1
293,17,1447,538,420,207,1,1,1
294,18,768,1094,474,350,1,1,1
294,17,1446,538,421,207,1,1,1
295,17,1447,538,421,207,1,1,1
296,17,1446,537,422,208,1,1,1
297,17,1447,536,424,208,1,1,1
298,17,1447,536,427,208,1,1,1
299,17,1447,535,429,209,1,1,1
300,17,1446,535,432,210,1,1,1
301,17,1444,534,431,211,1,1,1
302,17,1443,533,431,212,1,1,1
303,17,1443,532,432,212,1,1,1
304,17,1444,531,435,213,1,1,1
305,17,1443,530,437,214,1,1,1
306,17,1442,529,440,215,1,1,1
307,17,1441,529,442,215,1,1,1
308,17,1439,529,442,215,1,1,1
309,17,1437,528,443,215,1,1,1
310,17,1437,528,443,215,1,1,1
311,17,1437,527,442,215,1,1,1
312,17,1436,526,444,215,1,1,1
313,17,1435,526,435,213,1,1,1
314,17,1434,527,428,210,1,1,1
315,17,1435,527,424,209,1,1,1
316,17,1436,528,423,206,1,1,1
317,17,1438,528,422,205,1,1,1
318,17,1439,529,421,204,1,1,1
320,20,8,1,334,655,1,1,1
321,20,8,0,331,640,1,1,1
322,20,8,1,330,625,1,1,1
323,20,6,7,326,612,1,1,1
324,17,1439,527,430,204,1,1,1
325,17,1438,527,431,204,1,1,1
326,17,1436,528,432,203,1,1,1
327,20,9,0,335,553,1,1,1
327,17,1435,528,433,204,1,1,1
328,17,1432,530,430,203,1,1,1
329,21,782,1150,404,297,1,1,1
329,17,1431,532,427,203,1,1,1
330,17,1428,533,424,202,1,1,1
340,22,1424,540,410,194,1,1,1
341,22,1422,537,418,197,1,1,1
342,22,1422,537,419,197,1,1,1
343,22,1422,538,421,197,1,1,1
344,22,1422,537,423,198,1,1,1
345,22,1423,536,426,199,1,1,1
346,22,1422,540,418,195,1,1,1
347,22,1423,539,417,195,1,1,1
348,22,1424,538,416,195,1,1,1
349,22,1425,534,424,198,1,1,1
351,23,824,436,341,300,1,1,1
352,23,825,436,340,300,1,1,1
353,23,818,426,347,309,1,1,1
354,23,823,428,343,308,1,1,1
355,23,826,430,341,307,1,1,1
356,23,827,431,339,305,1,1,1
357,24,1424,530,434,208,1,1,1
357,23,827,430,339,306,1,1,1
358,24,1424,530,434,208,1,1,1
358,23,821,422,343,313,1,1,1
359,24,1426,530,437,210,1,1,1
359,23,818,417,345,318,1,1,1
360,24,1425,530,441,211,1,1,1
360,23,826,420,341,317,1,1,1
361,24,1426,530,441,212,1,1,1
361,23,818,420,348,319,1,1,1
362,24,1427,531,442,212,1,1,1
362,23,811,420,354,320,1,1,1
363,24,1429,531,442,213,1,1,1
363,23,800,420,362,321,1,1,1
364,24,1429,533,443,212,1,1,1
364,23,802,419,364,322,1,1,1
365,24,1430,533,444,213,1,1,1
366,24,1430,533,443,213,1,1,1
367,24,1430,533,442,213,1,1,1
368,24,1429,534,435,211,1,1,1
369,24,1431,534,436,211,1,1,1
370,24,1431,533,434,212,1,1,1
371,24,1431,532,433,213,1,1,1
372,24,1431,532,435,213,1,1,1
373,24,1434,532,434,211,1,1,1
374,24,1435,531,436,210,1,1,1
375,24,1435,531,438,209,1,1,1
376,24,1435,531,438,209,1,1,1
377,24,1435,531,438,208,1,1,1
378,24,1435,529,441,210,1,1,1
379,25,3,96,327,392,1,1,1
379,24,1435,528,440,210,1,1,1
380,25,4,129,318,376,1,1,1
380,24,1435,528,441,208,1,1,1
381,25,3,147,306,353,1,1,1
381,24,1434,526,442,209,1,1,1
382,25,4,155,309,356,1,1,1
382,24,1433,526,441,209,1,1,1
383,25,6,149,307,345,1,1,1
383,24,1432,526,439,208,1,1,1
384,25,10,132,316,347,1,1,1
384,24,1430,525,437,208,1,1,1
385,25,3,81,328,383,1,1,1
385,24,1429,524,437,207,1,1,1
386,25,0,58,332,411,1,1,1
386,24,1428,523,437,207,1,1,1
387,25,1,36,332,413,1,1,1
387,24,1429,525,433,205,1,1,1
388,25,3,29,332,416,1,1,1
388,24,1429,524,432,205,1,1,1
389,25,4,25,331,415,1,1,1
389,24,1427,525,430,205,1,1,1
390,25,5,26,330,412,1,1,1
390,24,1427,526,427,204,1,1,1
391,26,840,415,331,312,1,1,1
391,25,5,30,330,409,1,1,1
391,24,1427,527,426,203,1,1,1
392,26,815,409,356,323,1,1,1
392,25,4,45,331,417,1,1,1
392,24,1428,527,424,204,1,1,1
393,25,4,52,332,420,1,1,1
393,24,1428,527,427,204,1,1,1
394,25,3,50,334,429,1,1,1
394,24,1427,527,429,205,1,1,1
395,24,1427,527,429,204,1,1,1
396,26,820,405,349,325,1,1,1
396,24,1427,526,427,204,1,1,1
397,24,1430,525,432,206,1,1,1
398,24,1431,524,436,207,1,1,1
399,24,1430,525,439,207,1,1,1
400,27,6,12,327,564,1,1,1
400,24,1430,526,439,207,1,1,1
401,24,1430,526,439,208,1,1,1
402,24,1429,526,440,208,1,1,1
403,24,1427,527,438,208,1,1,1
404,24,1427,528,437,207,1,1,1
405,24,1426,530,436,206,1,1,1
406,24,1425,532,434,205,1,1,1
407,24,1424,531,435,206,1,1,1
408,24,1422,531,431,205,1,1,1
409,24,1423,530,430,206,1,1,1
410,24,1424,529,429,207,1,1,1
411,24,1423,529,430,208,1,1,1
412,24,1422,529,431,209,1,1,1
413,24,1420,530,431,208,1,1,1
414,28,729,396,421,341,1,1,1
414,24,1420,529,431,208,1,1,1
415,24,1421,529,433,209,1,1,1
416,29,298,395,833,350,1,1,1
416,24,1421,528,434,210,1,1,1
417,29,308,396,827,347,1,1,1
417,24,1420,528,435,210,1,1,1
418,29,300,397,834,346,1,1,1
418,24,1420,528,435,210,1,1,1
419,29,311,398,826,344,1,1,1
419,24,1420,527,436,211,1,1,1
420,29,254,414,867,342,1,1,1
420,24,1419,527,438,211,1,1,1
421,29,189,410,925,344,1,1,1
421,24,1416,529,432,208,1,1,1
422,29,189,420,938,340,1,1,1
423,29,189,425,941,337,1,1,1
424,29,190,426,944,336,1,1,1
425,30,767,1064,498,370,1,1,1
425,29,189,425,947,336,1,1,1
426,30,762,1068,500,369,1,1,1
426,29,188,424,948,337,1,1,1
427,30,769,1063,497,370,1,1,1
427,29,186,423,949,337,1,1,1
428,29,185,423,949,337,1,1,1
429,29,185,423,951,337,1,1,1
430,29,178,422,956,338,1,1,1
431,29,165,422,963,338,1,1,1
432,29,137,415,991,341,1,1,1
433,29,163,410,981,340,1,1,1
434,29,154,410,991,340,1,1,1
435,29,145,410,1000,341,1,1,1
436,31,1421,547,377,184,1,1,1
436,29,148,409,1000,341,1,1,1
437,31,1417,552,346,176,1,1,1
437,29,147,410,1002,340,1,1,1
438,31,1420,553,332,174,1,1,1
438,29,157,411,995,340,1,1,1
439,31,1430,547,355,181,1,1,1
439,29,167,424,984,334,1,1,1
440,31,1426,542,368,187,1,1,1
440,29,164,418,984,335,1,1,1
441,31,1423,539,377,191,1,1,1
441,29,168,415,982,336,1,1,1
442,31,1424,537,388,193,1,1,1
442,29,165,415,984,336,1,1,1
443,31,1423,537,391,193,1,1,1
443,29,161,414,987,337,1,1,1
444,29,162,414,986,337,1,1,1
445,29,462,412,808,332,1,1,1
447,31,1415,531,403,199,1,1,1
448,31,1413,531,402,199,1,1,1
449,31,1417,531,411,200,1,1,1
450,31,1413,532,408,199,1,1,1
451,31,1416,532,410,200,1,1,1
452,31,1417,533,412,200,1,1,1
453,31,1417,535,413,199,1,1,1
454,31,1417,536,414,198,1,1,1
455,31,1415,538,408,197,1,1,1
456,31,1418,537,411,199,1,1,1
457,31,1420,540,419,199,1,1,1
458,31,1410,544,406,197,1,1,1
459,31,1410,546,398,196,1,1,1
460,31,1406,551,380,192,1,1,1
461,31,1413,553,377,191,1,1,1
462,31,1418,552,379,191,1,1,1
463,31,1423,552,393,192,1,1,1
464,31,1421,551,396,194,1,1,1
465,31,1418,551,397,195,1,1,1
466,31,1414,552,394,194,1,1,1
467,31,1414,550,398,197,1,1,1
468,31,1415,550,400,198,1,1,1
469,31,1419,548,403,199,1,1,1
470,31,1418,548,405,199,1,1,1
471,31,1418,548,406,200,1,1,1
472,31,1419,547,407,201,1,1,1
473,31,1420,546,410,202,1,1,1
474,31,1423,545,415,203,1,1,1
475,31,1420,545,416,203,1,1,1
476,32,570,433,671,299,1,1,1
476,31,1422,544,417,203,1,1,1
477,32,712,443,529,275,1,1,1
477,31,1422,544,420,203,1,1,1
478,32,780,448,443,260,1,1,1
479,32,836,453,370,246,1,1,1
480,32,857,453,328,240,1,1,1
489,33,1411,536,360,192,1,1,1
489,34,730,400,417,326,1,1,1
490,33,1414,536,355,189,1,1,1
490,34,749,403,404,321,1,1,1
491,33,1412,537,341,185,1,1,1
491,34,767,406,392,315,1,1,1
492,33,1413,540,333,181,1,1,1
492,34,782,411,381,309,1,1,1
493,33,1421,541,348,181,1,1,1
494,33,1422,543,353,179,1,1,1
495,33,1421,547,344,175,1,1,1
496,33,1423,548,345,172,1,1,1
497,33,1425,552,340,168,1,1,1
498,33,1427,555,342,164,1,1,1
499,33,1428,555,341,162,1,1,1
500,33,1429,555,345,160,1,1,1
512,35,1426,579,317,143,1,1,1
520,36,434,481,740,267,1,1,1
528,37,1137,4,673,172,1,1,1
529,37,1138,7,710,188,1,1,1
530,37,1127,10,742,207,1,1,1
531,37,1128,14,770,228,1,1,1
532,37,1129,14,791,246,1,1,1
533,37,1138,14,798,260,1,1,1
534,37,1137,14,809,276,1,1,1
535,37,1136,12,811,291,1,1,1
536,37,1143,10,812,303,1,1,1
537,37,1152,8,806,312,1,1,1
538,37,1153,6,803,323,1,1,1
539,38,572,541,638,258,1,1,1
539,37,1155,5,800,331,1,1,1
540,39,1186,197,193,152,1,1,1
540,38,560,544,642,258,1,1,1
540,37,1159,4,794,339,1,1,1
541,38,548,546,653,260,1,1,1
541,37,1156,6,794,353,1,1,1
542,38,542,550,659,260,1,1,1
542,37,1154,7,793,365,1,1,1
543,37,1157,5,789,375,1,1,1
544,37,1166,4,781,382,1,1,1
545,40,839,1321,297,116,1,1,1
545,37,1173,2,774,388,1,1,1
546,40,838,1322,297,116,1,1,1
546,37,1176,1,769,395,1,1,1
547,40,836,1324,299,115,1,1,1
547,37,1176,2,767,401,1,1,1
548,41,1421,655,322,154,1,1,1
548,42,1194,238,204,167,1,1,1
548,40,837,1325,298,114,1,1,1
548,37,1176,2,765,409,1,1,1
549,40,840,1326,300,113,1,1,1
549,37,1181,1,759,415,1,1,1
550,40,842,1327,302,112,1,1,1
550,37,1184,0,756,420,1,1,1
551,40,843,1329,303,109,1,1,1
551,37,1179,1,756,425,1,1,1
552,40,841,1329,304,109,1,1,1
552,37,1181,1,754,431,1,1,1
553,37,1181,2,751,438,1,1,1
554,37,1181,3,749,441,1,1,1
555,37,1185,1,744,447,1,1,1
556,43,831,1182,457,256,1,1,1
556,44,566,573,643,252,1,1,1
556,37,1192,1,739,451,1,1,1
557,43,831,1181,458,257,1,1,1
557,44,570,574,641,250,1,1,1
557,37,1193,2,736,455,1,1,1
558,43,831,1181,457,257,1,1,1
558,44,565,573,642,251,1,1,1
558,37,1198,1,734,459,1,1,1
559,45,1405,659,313,149,1,1,1
559,43,831,1181,460,257,1,1,1
559,44,564,572,642,253,1,1,1
559,37,1203,0,730,460,1,1,1
560,45,1405,662,309,148,1,1,1
560,43,833,1181,459,258,1,1,1
560,44,565,571,643,257,1,1,1
560,37,1208,0,726,460,1,1,1
561,45,1406,662,308,149,1,1,1
561,43,834,1182,457,257,1,1,1
561,44,562,572,643,256,1,1,1
561,37,1210,0,723,460,1,1,1
562,45,1406,661,307,149,1,1,1
562,43,832,1182,457,256,1,1,1
562,44,560,573,641,255,1,1,1
562,37,1211,0,721,461,1,1,1
563,45,1407,662,307,149,1,1,1
563,43,831,1183,457,256,1,1,1
563,44,561,574,638,255,1,1,1
563,37,1210,0,721,460,1,1,1
564,45,1406,660,308,150,1,1,1
564,43,831,1184,456,255,1,1,1
564,44,564,574,636,254,1,1,1
564,37,1207,0,722,461,1,1,1
565,45,1409,658,311,152,1,1,1
565,43,833,1184,459,255,1,1,1
565,44,550,570,651,257,1,1,1
565,37,1206,0,721,462,1,1,1
566,45,1409,657,314,153,1,1,1
566,43,833,1183,462,255,1,1,1
566,44,540,568,662,259,1,1,1
566,37,1204,0,722,462,1,1,1
567,45,1409,656,316,154,1,1,1
567,43,833,1183,463,255,1,1,1
567,44,534,568,670,260,1,1,1
567,37,1202,0,723,464,1,1,1
568,45,1409,655,317,156,1,1,1
568,43,833,1183,464,255,1,1,1
568,44,535,567,673,261,1,1,1
568,37,1195,0,727,467,1,1,1
569,45,1409,655,318,156,1,1,1
569,43,833,1182,464,256,1,1,1
569,44,534,567,676,261,1,1,1
569,37,1194,0,730,470,1,1,1
570,45,1410,657,317,155,1,1,1
570,43,833,1182,465,256,1,1,1
570,44,537,567,676,261,1,1,1
570,37,1193,1,732,473,1,1,1
571,45,1410,656,317,156,1,1,1
571,43,833,1181,465,257,1,1,1
571,44,534,567,678,261,1,1,1
571,37,1192,1,734,476,1,1,1
572,45,1411,658,316,155,1,1,1
572,43,833,1181,466,257,1,1,1
572,44,531,567,681,262,1,1,1
572,37,1190,1,736,479,1,1,1
573,45,1412,659,317,155,1,1,1
573,43,833,1182,466,256,1,1,1
573,44,530,568,680,263,1,1,1
573,37,1189,1,737,483,1,1,1
574,45,1413,660,317,154,1,1,1
574,43,833,1182,465,256,1,1,1
574,44,529,568,683,263,1,1,1
574,37,1185,4,738,488,1,1,1
575,45,1413,659,318,155,1,1,1
575,43,834,1181,465,257,1,1,1
575,44,525,571,688,261,1,1,1
575,37,1185,3,739,490,1,1,1
576,45,1414,659,319,155,1,1,1
576,43,835,1181,464,257,1,1,1
576,44,532,571,682,261,1,1,1
576,37,1187,2,738,489,1,1,1
577,43,834,1181,465,257,1,1,1
577,44,534,571,682,260,1,1,1
577,37,1189,1,738,494,1,1,1
578,43,833,1181,467,257,1,1,1
578,44,539,572,677,261,1,1,1
578,37,1189,0,738,497,1,1,1
579,43,832,1181,468,257,1,1,1
579,44,540,573,675,261,1,1,1
579,37,1185,0,739,498,1,1,1
580,43,835,1182,463,256,1,1,1
580,44,546,574,671,261,1,1,1
580,37,1194,0,734,485,1,1,1
581,43,833,1183,465,255,1,1,1
581,44,548,574,671,261,1,1,1
581,37,1202,0,727,470,1,1,1
582,43,836,1184,460,254,1,1,1
582,44,547,578,666,258,1,1,1
582,37,1210,0,721,448,1,1,1
583,43,838,1184,458,255,1,1,1
583,37,1220,0,715,417,1,1,1
584,43,839,1184,456,254,1,1,1
584,37,1232,0,705,383,1,1,1
585,43,839,1186,454,253,1,1,1
585,37,1238,0,698,346,1,1,1
586,43,839,1186,454,253,1,1,1
586,37,1252,0,690,305,1,1,1
587,43,840,1186,453,253,1,1,1
587,37,1281,0,677,259,1,1,1
588,46,549,577,649,257,1,1,1
588,43,841,1187,452,252,1,1,1
588,37,1297,0,674,209,1,1,1
589,46,522,573,674,263,1,1,1
589,43,843,1189,450,251,1,1,1
590,46,513,571,685,265,1,1,1
590,43,843,1188,452,251,1,1,1
591,46,515,571,687,266,1,1,1
591,43,843,1188,453,251,1,1,1
592,46,513,570,691,267,1,1,1
592,43,843,1187,453,252,1,1,1
593,46,511,570,693,267,1,1,1
593,43,843,1187,454,252,1,1,1
594,46,518,570,690,268,1,1,1
594,43,843,1187,454,252,1,1,1
595,46,520,570,688,267,1,1,1
595,43,843,1187,454,252,1,1,1
596,46,538,569,672,267,1,1,1
596,43,842,1187,454,252,1,1,1
597,46,548,570,664,266,1,1,1
597,43,841,1187,455,252,1,1,1
598,46,551,570,656,265,1,1,1
598,43,841,1187,456,252,1,1,1
599,46,558,571,648,264,1,1,1
599,43,842,1186,455,253,1,1,1
600,46,567,571,639,262,1,1,1
600,43,841,1188,453,252,1,1,1
601,43,843,1187,455,251,1,1,1
602,43,843,1186,457,251,1,1,1
603,43,843,1185,459,252,1,1,1
604,43,843,1185,459,252,1,1,1
605,43,842,1184,461,253,1,1,1
606,43,842,1184,460,253,1,1,1
607,43,842,1184,460,253,1,1,1
608,43,841,1184,460,253,1,1,1
609,43,841,1184,460,253,1,1,1
610,47,570,571,636,255,1,1,1
610,43,840,1184,460,253,1,1,1
611,47,569,571,641,256,1,1,1
611,43,840,1185,460,252,1,1,1
